rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
8988,3235282,K07649.01,,FALSE POSITIVE,FALSE POSITIVE,0.0110,1,0,0,0,494.165759000,8.7920000e-03,-8.7920000e-03,472.0427000,1.300000e-02,-1.300000e-02,0.4100,0.0730,-0.4100,2.23900,0.47700,-0.47700,1.4400e+03,2.460e+02,-2.460e+02,4.50,1.270e+00,-5.400e-01,265.0,,,1.17,0.98,-0.39,7.40,1,q1_q17_dr25_tce,6392.00,179.00,-224.00,4.399,0.060,-0.180,1.1620,0.3270,-0.1400,291.513950,38.365471,15.404
5003,3236705,K03343.01,,CANDIDATE,CANDIDATE,0.8640,0,0,0,0,83.266410300,6.7490000e-04,-6.7490000e-04,194.2392500,6.410000e-03,-6.410000e-03,0.0290,0.4110,-0.0290,2.81300,0.18700,-0.18700,6.2000e+02,6.630e+01,-6.630e+01,2.89,4.300e-01,-4.700e-01,439.0,,,8.78,3.51,-2.97,10.90,1,q1_q17_dr25_tce,5538.00,83.00,-74.00,4.266,0.168,-0.112,1.1800,0.1750,-0.1940,291.855220,38.393131,14.970
7897,3245000,K06314.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,20.413812000,3.2210000e-04,-3.2210000e-04,148.5092000,1.330000e-02,-1.330000e-02,1.1580,6.8270,-0.0270,5.80600,0.74800,-0.74800,4.9640e+02,5.260e+01,-5.260e+01,16.50,4.010e+00,-1.340e+00,586.0,,,27.84,20.61,-7.04,11.60,1,q1_q17_dr25_tce,5514.00,166.00,-166.00,4.569,0.038,-0.161,0.8260,0.2010,-0.0670,293.900910,38.308689,15.380
3618,3248696,K07651.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,383.435950000,1.3930000e-02,-1.3930000e-02,483.2484000,2.000000e-02,-2.000000e-02,0.0250,0.4340,-0.0250,11.05900,0.74300,-0.74300,1.2280e+03,1.020e+02,-1.020e+02,2.53,5.200e-01,-1.800e-01,214.0,,,0.50,0.31,-0.12,14.10,1,q1_q17_dr25_tce,5576.00,166.00,-166.00,4.615,0.032,-0.128,0.7290,0.1470,-0.0530,294.742460,38.301811,15.270
4535,3336476,K03247.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1,1.891322920,2.1310000e-05,-2.1310000e-05,132.6489000,1.060000e-02,-1.060000e-02,0.7090,0.0320,-0.5110,5.60700,0.30800,-0.30800,1.6000e+01,1.300e+00,-1.300e+00,0.90,2.200e-01,-1.900e-01,2799.0,,,14532.55,10324.52,-7152.60,14.80,1,q1_q17_dr25_tce,8482.00,233.00,-400.00,4.089,0.131,-0.145,2.1060,0.5030,-0.4530,289.878140,38.427269,12.417
7961,3341934,K06327.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,18.839487435,1.4200000e-06,-1.4200000e-06,137.7695421,6.270000e-05,-6.270000e-05,0.4210,0.0050,-0.0050,5.62797,0.00325,-0.00325,1.8272e+05,1.190e+02,-1.190e+02,45.20,1.466e+01,-4.900e+00,734.0,,,68.54,65.54,-21.25,2003.10,1,q1_q17_dr25_tce,6208.00,172.00,-216.00,4.454,0.054,-0.216,1.0240,0.3320,-0.1110,291.386230,38.491470,15.291
2113,3426367,K02662.01,Kepler-1308 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.104335340,4.4670000e-06,-4.4670000e-06,133.3161200,1.730000e-03,-1.730000e-03,0.8720,0.0490,-0.6610,1.11680,0.06490,-0.06490,2.4210e+02,1.500e+01,-1.500e+01,0.79,1.100e-01,-8.000e-02,662.0,,,45.34,17.70,-12.75,20.70,1,q1_q17_dr25_tce,3605.00,71.00,-85.00,4.837,0.038,-0.071,0.4330,0.0580,-0.0480,285.928890,38.520981,14.488
3843,3439126,K07655.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1,2.976150400,1.3450000e-04,-1.3450000e-04,132.9276000,4.100000e-02,-4.100000e-02,0.0640,0.3950,-0.0640,6.07900,0.86700,-0.86700,2.5950e+02,3.810e+01,-3.810e+01,1.02,4.000e-02,-9.000e-02,811.0,,,102.54,23.03,-28.76,8.30,3,q1_q17_dr25_tce,4236.00,129.00,-142.00,4.612,0.052,-0.017,0.6640,0.0280,-0.0610,290.157230,38.524380,15.104
350,3441784,K00976.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,52.569018670,5.4750000e-05,-5.4750000e-05,184.9712670,8.370000e-04,-8.370000e-04,1.1970,6.7080,-0.0130,6.75070,0.04980,-0.04980,2.6900e+04,1.740e+02,-1.740e+02,78.54,2.585e+01,-1.107e+01,737.0,,,69.62,67.51,-27.31,184.30,1,q1_q17_dr25_tce,7240.00,200.00,-343.00,4.178,0.072,-0.203,1.7170,0.5650,-0.2420,290.944370,38.538868,9.729
908,3442055,K01218.01,Kepler-795 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,29.619389100,1.1030000e-04,-1.1030000e-04,133.6820500,3.060000e-03,-3.060000e-03,0.0460,0.3950,-0.0460,4.95950,0.09260,-0.09260,3.1470e+02,8.600e+00,-8.600e+00,1.74,2.400e-01,-1.900e-01,580.0,,,26.79,10.46,-7.03,42.50,1,q1_q17_dr25_tce,5618.00,112.00,-101.00,4.401,0.100,-0.100,0.9960,0.1330,-0.1090,291.019040,38.545570,13.331
2581,3545135,K02755.01,,CANDIDATE,CANDIDATE,0.9950,0,0,0,0,8.482992820,3.9080000e-05,-3.9080000e-05,132.9658300,3.720000e-03,-3.720000e-03,0.5640,0.3620,-0.3540,2.50500,0.11000,-0.11000,6.9100e+01,3.900e+00,-3.900e+00,0.80,1.100e-01,-6.000e-02,879.0,,,141.04,53.99,-30.47,21.30,1,q1_q17_dr25_tce,5827.00,104.00,-116.00,4.471,0.059,-0.110,0.9330,0.1260,-0.0730,291.574220,38.655949,12.147
2617,3642335,K03010.01,Kepler-1410 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0,60.866097400,6.4970000e-04,-6.4970000e-04,179.2867400,7.870000e-03,-7.870000e-03,0.0040,0.4630,-0.0040,4.39700,0.23800,-0.23800,7.1430e+02,5.370e+01,-5.370e+01,1.39,7.000e-02,-1.000e-01,244.0,,,0.84,0.17,-0.16,15.40,1,q1_q17_dr25_tce,3808.00,69.00,-76.00,4.734,0.033,-0.027,0.5220,0.0280,-0.0350,290.510190,38.743542,15.757
3776,3645282,K07661.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,0.673684895,5.7050000e-06,-5.7050000e-06,131.6193800,6.790000e-03,-6.790000e-03,0.5470,0.0490,-0.4840,1.16100,0.36500,-0.36500,5.1100e+01,1.160e+01,-1.160e+01,0.70,1.900e-01,-8.000e-02,2001.0,,,3803.56,2987.86,-1163.27,7.00,1,q1_q17_dr25_tce,5645.00,152.00,-169.00,4.453,0.078,-0.182,0.9510,0.2540,-0.1090,291.359100,38.718910,14.420
2614,3747262,K03005.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,1.312459403,6.2280000e-06,-6.2280000e-06,132.2256900,3.710000e-03,-3.710000e-03,0.7320,0.0600,-0.5090,1.45900,0.14100,-0.14100,3.6900e+01,3.600e+00,-3.600e+00,1.65,3.000e-01,-5.700e-01,2824.0,,,15018.33,8139.16,-9181.65,13.90,1,q1_q17_dr25_tce,6543.00,158.00,-177.00,3.782,0.293,-0.098,2.5070,0.4610,-0.8560,291.534000,38.816261,12.524
3688,3747817,K04103.01,Kepler-1552 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,184.772710000,2.3350000e-03,-2.3350000e-03,217.3573000,1.080000e-02,-1.080000e-02,0.0400,0.4280,-0.0400,9.56800,0.28700,-0.28700,9.5140e+02,4.700e+01,-4.700e+01,2.41,2.200e-01,-1.000e-01,268.0,,,1.21,0.35,-0.18,21.00,1,q1_q17_dr25_tce,5273.00,105.00,-105.00,4.566,0.025,-0.070,0.8010,0.0720,-0.0330,291.676820,38.874908,14.838
6965,3747817,K04103.02,,CANDIDATE,CANDIDATE,0.8680,0,0,0,0,14.237841700,3.1880000e-04,-3.1880000e-04,140.4771000,1.280000e-02,-1.280000e-02,0.3140,0.1540,-0.3140,4.86000,1.10000,-1.10000,1.9300e+02,3.370e+01,-3.370e+01,1.10,1.000e-01,-4.000e-02,629.0,,,37.02,10.57,-5.62,10.50,2,q1_q17_dr25_tce,5273.00,105.00,-105.00,4.566,0.025,-0.070,0.8010,0.0720,-0.0330,291.676820,38.874908,14.838
344,3749365,K01176.01,Kepler-785 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,1.973760850,9.9000000e-08,-9.9000000e-08,178.6894194,4.010000e-05,-4.010000e-05,0.3370,0.2250,-0.1650,1.82542,0.00776,-0.00776,3.0222e+04,3.130e+01,-3.130e+01,8.78,1.430e+00,-2.130e+00,753.0,,,76.10,62.11,-44.33,1252.50,1,q1_q17_dr25_tce,3807.00,291.00,-291.00,4.762,0.120,-0.080,0.5030,0.0820,-0.1220,292.068300,38.842270,15.715
6245,3757521,K05006.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,126.514576380,,,167.3005742,,,,,,2.15000,,,,,,,,,,,,,,,,1,q1_q16_tce,,,,,,,,,,294.123690,38.815830,12.500
4510,3758922,K04853.01,,CANDIDATE,CANDIDATE,0.6250,0,0,0,0,17.741230300,3.9660000e-04,-3.9660000e-04,144.3554000,1.360000e-02,-1.360000e-02,0.0650,0.3920,-0.0650,4.81600,0.56600,-0.56600,1.4470e+02,1.860e+01,-1.860e+01,1.14,3.500e-01,-1.100e-01,684.0,,,51.69,44.67,-15.09,9.20,1,q1_q17_dr25_tce,5817.00,139.00,-191.00,4.491,0.052,-0.208,0.9560,0.2890,-0.0960,294.478760,38.883659,14.641
6980,3762553,K06105.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,289.788624000,7.0310000e-03,-7.0310000e-03,370.8039000,2.380000e-02,-2.380000e-02,0.6187,0.0443,-0.4673,2.85700,0.35200,-0.35200,4.7390e+02,7.620e+01,-7.620e+01,5.51,1.920e+00,-1.470e+00,537.0,,,19.60,20.37,-10.60,6.60,2,q1_q16_tce,8057.00,239.00,-312.00,3.946,0.201,-0.220,2.4070,0.8350,-0.6420,295.328280,38.847500,10.924
2715,3847708,K00389.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,3.741231778,5.7390000e-06,-5.7390000e-06,171.7062600,1.240000e-03,-1.240000e-03,0.2500,0.7570,-0.2500,2.46900,0.37100,-0.37100,4.1900e+02,1.860e+01,-1.860e+01,1.55,2.200e-01,-1.200e-01,951.0,,,193.55,89.55,-46.32,66.60,1,q1_q17_dr25_tce,5206.00,142.00,-142.00,4.598,0.032,-0.091,0.7670,0.1120,-0.0600,290.701020,38.954681,13.936
3742,3852872,K07673.01,,CANDIDATE,CANDIDATE,0.7750,0,0,0,0,80.769893000,2.7160000e-03,-2.7160000e-03,188.5556000,3.290000e-02,-3.290000e-02,0.1580,0.3100,-0.1580,4.20000,1.50000,-1.50000,1.2850e+02,2.400e+01,-2.400e+01,1.87,1.170e+00,-9.600e-01,475.0,,,12.07,24.23,-9.48,6.70,1,q1_q17_dr25_tce,4965.00,164.00,-134.00,3.961,0.605,-0.326,1.7080,1.0670,-0.8730,292.138760,38.941540,13.026
7394,3854496,K06368.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,9.458805400,1.6450000e-04,-1.6450000e-04,136.8156000,1.490000e-02,-1.490000e-02,0.3650,0.0940,-0.3650,3.66000,0.38900,-0.38900,2.7000e+02,3.600e+01,-3.600e+01,1.78,4.900e-01,-2.100e-01,943.0,,,187.04,153.75,-62.88,8.60,1,q1_q17_dr25_tce,6247.00,174.00,-239.00,4.433,0.060,-0.180,1.0660,0.2960,-0.1270,292.564210,38.931129,15.812
9443,3858917,K03294.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,25.952240100,1.6310000e-04,-1.6310000e-04,148.9163400,5.500000e-03,-5.500000e-03,1.3750,12.1100,-0.1190,20.81300,0.26900,-0.26900,2.8969e+03,3.860e+01,-3.860e+01,42.91,1.177e+01,-3.940e+00,572.0,,,25.35,20.49,-6.85,90.50,1,q1_q17_dr25_tce,5659.00,154.00,-171.00,4.528,0.036,-0.192,0.9040,0.2480,-0.0830,293.702480,38.975449,14.691
5697,3865595,K03938.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,5.591874480,1.0960000e-05,-1.0960000e-05,132.8761800,1.620000e-03,-1.620000e-03,0.8200,0.0220,-0.5650,1.67820,0.05810,-0.05810,2.3640e+02,8.900e+00,-8.900e+00,104.18,5.000e+00,-2.250e+01,4793.0,,,124810.93,23526.61,-56143.74,31.90,1,q1_q17_dr25_tce,3915.00,78.00,-107.00,1.173,0.030,-0.027,58.3250,2.8000,-12.5980,295.298740,38.930496,13.627
1794,3867615,K02289.01,Kepler-379 c,CONFIRMED,CANDIDATE,0.9440,0,0,0,0,62.784398100,4.2310000e-04,-4.2310000e-04,157.3069800,4.530000e-03,-4.530000e-03,0.2720,0.1710,-0.2720,4.81000,0.14300,-0.14300,3.2500e+02,1.640e+01,-1.640e+01,2.28,3.900e-01,-3.200e-01,530.0,,,18.70,9.11,-6.06,21.10,1,q1_q17_dr25_tce,6053.00,121.00,-133.00,4.279,0.120,-0.120,1.2600,0.2170,-0.1770,295.701110,38.945831,13.358
3574,3867615,K02289.02,Kepler-379 b,CONFIRMED,CANDIDATE,0.9270,0,0,0,0,20.098367600,1.2380000e-04,-1.2380000e-04,207.5775700,4.800000e-03,-4.800000e-03,0.0200,0.4140,-0.0200,5.20700,0.14400,-0.14400,1.5780e+02,8.800e+00,-8.800e+00,1.58,2.700e-01,-2.200e-01,775.0,,,85.34,41.59,-27.65,20.90,2,q1_q17_dr25_tce,6053.00,121.00,-133.00,4.279,0.120,-0.120,1.2600,0.2170,-0.1770,295.701110,38.945831,13.358
805,4072526,K01329.01,Kepler-819 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0,33.199635500,1.3970000e-04,-1.3970000e-04,153.6608600,3.550000e-03,-3.550000e-03,0.0170,0.4400,-0.0170,5.02200,0.11600,-0.11600,1.1125e+03,3.990e+01,-3.990e+01,2.85,1.500e-01,-2.500e-01,485.0,,,13.09,2.39,-2.89,32.60,1,q1_q17_dr25_tce,5102.00,76.00,-84.00,4.463,0.091,-0.039,0.8800,0.0490,-0.0770,295.370790,39.177212,15.030
9396,4076976,K03124.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,4.880780500,1.0660000e-04,-1.0660000e-04,133.7050000,1.900000e-02,-1.900000e-02,0.5810,0.0480,-0.4700,9.40000,0.57100,-0.57100,7.9000e+01,5.900e+00,-5.900e+00,0.48,2.000e-02,-3.000e-02,706.0,,,58.98,12.75,-13.88,15.90,1,q1_q17_dr25_tce,4763.00,131.00,-164.00,4.738,0.045,-0.021,0.5160,0.0230,-0.0320,296.251680,39.183990,14.203
7509,4078693,K06386.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.756536015,1.3430000e-06,-1.3430000e-06,133.0256520,4.030000e-04,-4.030000e-04,1.2390,6.2300,-0.1470,1.59080,0.02290,-0.02290,3.5908e+03,3.850e+01,-3.850e+01,57.46,1.284e+01,-2.386e+01,1580.0,,,1472.73,1006.97,-1020.86,100.10,1,q1_q17_dr25_tce,5496.00,164.00,-147.00,4.020,0.420,-0.140,1.6690,0.3730,-0.6930,296.577910,39.111519,13.485
917,4136466,K01344.01,Kepler-826 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,4.487587680,1.6610000e-05,-1.6610000e-05,133.3609200,3.190000e-03,-3.190000e-03,0.5320,0.4060,-0.3320,2.87400,0.09270,-0.09270,1.1200e+02,5.000e+00,-5.000e+00,1.37,2.200e-01,-2.600e-01,1305.0,,,684.07,305.90,-274.85,25.90,1,q1_q17_dr25_tce,6060.00,120.00,-132.00,4.227,0.168,-0.112,1.2570,0.1970,-0.2410,284.860140,39.240551,13.446
4332,4136659,K07683.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,0.913244995,2.6680000e-06,-2.6680000e-06,132.1855200,2.220000e-03,-2.220000e-03,0.2860,0.3110,-0.2860,0.49310,0.09360,-0.09360,4.7800e+01,4.800e+00,-4.800e+00,0.77,2.300e-01,-1.000e-01,1967.0,,,3541.46,3150.24,-1196.84,10.20,1,q1_q17_dr25_tce,5923.00,158.00,-193.00,4.402,0.087,-0.203,1.0490,0.3190,-0.1370,284.911560,39.298618,13.343
806,4150539,K01330.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,8.653065870,2.8090000e-05,-2.8090000e-05,134.3088600,2.840000e-03,-2.840000e-03,1.2220,44.2300,-0.0880,4.48600,0.14600,-0.14600,1.0481e+03,2.920e+01,-2.920e+01,19.78,1.430e+00,-1.740e+00,633.0,,,37.94,11.13,-9.64,43.00,1,q1_q17_dr25_tce,4641.00,139.00,-125.00,4.589,0.054,-0.027,0.6940,0.0500,-0.0610,289.726100,39.272831,15.703
7141,4150539,K01330.02,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,94.219289000,1.5480000e-03,-1.5480000e-03,196.1952000,1.270000e-02,-1.270000e-02,0.1730,0.3120,-0.1730,24.31200,0.47600,-0.47600,1.0259e+03,2.860e+01,-2.860e+01,2.15,1.500e-01,-1.900e-01,285.0,,,1.57,0.46,-0.40,37.60,3,q1_q17_dr25_tce,4641.00,139.00,-125.00,4.589,0.054,-0.027,0.6940,0.0500,-0.0610,289.726100,39.272831,15.703
2198,4172013,K02386.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,16.270720700,2.2290000e-04,-2.2290000e-04,145.0970000,1.120000e-02,-1.120000e-02,1.1870,7.1630,-0.1660,5.70700,0.57900,-0.57900,4.6800e+02,4.380e+01,-4.380e+01,28.42,4.680e+00,-3.110e+00,827.0,,,110.79,47.43,-27.69,13.00,1,q1_q17_dr25_tce,6117.00,79.00,-85.00,4.315,0.084,-0.126,1.2440,0.2050,-0.1360,294.940090,39.232571,14.940
3853,4172805,K04427.01,,CANDIDATE,CANDIDATE,0.9690,0,0,0,0,147.661729000,1.5010000e-03,-1.5010000e-03,243.9526200,8.290000e-03,-8.290000e-03,0.0020,0.4400,-0.0020,6.20700,0.32300,-0.32300,1.0878e+03,9.390e+01,-9.390e+01,1.59,1.200e-01,-1.400e-01,176.0,,,0.23,0.06,-0.05,13.20,1,q1_q17_dr25_tce,3788.00,76.00,-84.00,4.774,0.036,-0.040,0.4900,0.0370,-0.0410,295.117220,39.274090,15.645
1970,4173026,K02172.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,10.440873980,5.1130000e-05,-5.1130000e-05,137.9711300,4.060000e-03,-4.060000e-03,0.9140,0.0390,-0.6200,3.74300,0.12200,-0.12200,8.2150e+02,4.050e+01,-4.050e+01,3.41,9.800e-01,-4.900e-01,829.0,,,111.52,93.94,-39.18,22.20,1,q1_q17_dr25_tce,5738.00,156.00,-173.00,4.426,0.101,-0.188,0.9810,0.2810,-0.1410,295.164000,39.201408,15.104
5682,4173026,K02172.02,,CANDIDATE,CANDIDATE,0.9910,0,0,0,0,116.583183000,2.2310000e-03,-2.2310000e-03,246.6275000,1.440000e-02,-1.440000e-02,0.5860,0.0060,-0.4920,5.80000,0.50900,-0.50900,8.1900e+02,1.020e+02,-1.020e+02,2.91,8.300e-01,-4.200e-01,371.0,,,4.47,3.76,-1.57,8.70,2,q1_q17_dr25_tce,5738.00,156.00,-173.00,4.426,0.101,-0.188,0.9810,0.2810,-0.1410,295.164000,39.201408,15.104
6971,4275328,K05995.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,6.150529292,2.6550000e-06,-2.6550000e-06,132.5221410,3.540000e-04,-3.540000e-04,1.2360,0.2950,-0.1040,4.45620,0.01830,-0.01830,2.4171e+03,9.400e+00,-9.400e+00,49.79,1.326e+01,-1.623e+01,1421.0,,,964.26,765.61,-585.16,301.40,1,q1_q17_dr25_tce,6691.00,190.00,-238.00,4.084,0.293,-0.158,1.5650,0.4170,-0.5100,294.686430,39.396561,13.303
2418,4385148,K02942.01,,CANDIDATE,CANDIDATE,0.9540,0,0,0,0,13.843012280,9.0790000e-05,-9.0790000e-05,139.9533400,6.630000e-03,-6.630000e-03,0.0520,0.4000,-0.0520,4.07700,0.16500,-0.16500,5.6780e+02,3.590e+01,-3.590e+01,1.98,5.000e-01,-1.800e-01,699.0,,,56.45,43.35,-15.88,17.50,1,q1_q17_dr25_tce,5745.00,181.00,-201.00,4.559,0.042,-0.168,0.8370,0.2090,-0.0750,296.264560,39.405960,15.480
2419,4385148,K02942.02,,CANDIDATE,CANDIDATE,0.9730,0,0,0,0,24.275899200,2.4260000e-04,-2.4260000e-04,152.4313300,8.970000e-03,-8.970000e-03,0.4410,0.5050,-0.2390,4.59000,0.20900,-0.20900,7.0220e+02,4.500e+01,-4.500e+01,2.25,5.600e-01,-2.000e-01,580.0,,,26.68,20.49,-7.50,17.00,2,q1_q17_dr25_tce,5745.00,181.00,-201.00,4.559,0.042,-0.168,0.8370,0.2090,-0.0750,296.264560,39.405960,15.480
5432,4386047,K03659.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.900613144,1.1450000e-06,-1.1450000e-06,133.4228710,4.650000e-04,-4.650000e-04,0.3340,0.0100,-0.0180,3.73570,0.01160,-0.01160,1.6548e+05,3.720e+02,-3.720e+02,38.63,1.150e+01,-4.940e+00,1289.0,,,650.90,589.45,-221.47,617.70,1,q1_q17_dr25_tce,5977.00,188.00,-209.00,4.472,0.081,-0.189,0.9310,0.2770,-0.1190,296.430330,39.443489,16.943
2573,4483138,K02910.01,Kepler-1384 b,CONFIRMED,CANDIDATE,0.8870,0,0,0,0,15.362605200,1.0320000e-04,-1.0320000e-04,145.5732000,5.740000e-03,-5.740000e-03,0.2500,0.2060,-0.2500,3.73600,0.14800,-0.14800,4.6830e+02,2.730e+01,-2.730e+01,1.80,2.000e-01,-2.100e-01,608.0,,,32.23,14.46,-10.38,19.70,1,q1_q17_dr25_tce,5011.00,192.00,-174.00,4.484,0.105,-0.105,0.8510,0.0990,-0.0990,296.215180,39.527050,15.384
7730,4540632,K06422.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,31.005392846,2.1870000e-06,-2.1870000e-06,150.8616525,5.850000e-05,-5.850000e-05,0.3050,0.0110,-0.0060,3.07300,0.00230,-0.00230,5.6031e+05,2.380e+02,-2.380e+02,141.82,8.165e+01,-8.975e+01,682.0,,,51.25,91.99,-45.14,1236.10,1,q1_q17_dr25_tce,5023.00,151.00,-151.00,3.900,0.700,-0.300,1.7840,1.0270,-1.1290,284.044340,39.661469,14.991
8494,4633434,K06431.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,22.271198511,1.3200000e-06,-1.3200000e-06,134.7601462,4.950000e-05,-4.950000e-05,0.7750,0.0040,-0.0330,4.58598,0.00187,-0.00187,1.7904e+05,6.170e+01,-6.170e+01,39.79,4.310e+00,-4.300e+00,515.0,,,16.62,6.33,-4.77,2141.30,1,q1_q17_dr25_tce,5068.00,151.00,-136.00,4.556,0.077,-0.056,0.7300,0.0790,-0.0790,283.986020,39.784538,15.362
115,4725681,K00817.01,Kepler-236 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,23.967936690,9.2490000e-05,-9.2490000e-05,186.2218200,3.050000e-03,-3.050000e-03,0.4160,0.0530,-0.4160,3.82700,0.11300,-0.11300,1.1823e+03,4.610e+01,-4.610e+01,1.80,1.000e-01,-1.500e-01,329.0,,,2.77,0.58,-0.64,27.50,1,q1_q17_dr25_tce,3747.00,75.00,-83.00,4.728,0.042,-0.025,0.5240,0.0300,-0.0440,283.866390,39.898079,15.414
1377,4725681,K00817.02,Kepler-236 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0,8.295617380,2.3680000e-05,-2.3680000e-05,135.7928400,2.190000e-03,-2.190000e-03,0.8880,0.0620,-0.6120,1.34210,0.07730,-0.07730,8.2430e+02,5.750e+01,-5.750e+01,1.82,1.000e-01,-1.500e-01,469.0,,,11.39,2.40,-2.65,17.90,2,q1_q17_dr25_tce,3747.00,75.00,-83.00,4.728,0.042,-0.025,0.5240,0.0300,-0.0440,283.866390,39.898079,15.414
7840,4736208,K06439.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,63.681928880,2.4300000e-05,-2.4300000e-05,167.5477360,3.300000e-04,-3.300000e-04,0.5830,0.0100,-0.0090,12.60470,0.01710,-0.01710,3.4172e+05,4.220e+02,-4.220e+02,71.45,2.135e+01,-1.153e+01,486.0,,,13.15,11.82,-5.06,963.50,1,q1_q17_dr25_tce,5979.00,179.00,-197.00,4.386,0.108,-0.201,1.0540,0.3150,-0.1700,288.537410,39.834080,14.995
1393,4743513,K00024.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,2.086075752,1.3920000e-06,-1.3920000e-06,170.9656270,5.750000e-04,-5.750000e-04,0.9140,0.0080,-0.0120,2.26470,0.05200,-0.05200,3.6578e+03,5.380e+01,-5.380e+01,10.30,2.080e+00,-3.140e+00,1845.0,,,2747.42,1679.34,-1545.05,102.20,1,q1_q17_dr25_tce,6131.00,168.00,-153.00,4.071,0.294,-0.126,1.4170,0.2870,-0.4310,290.815400,39.819469,12.963
1331,4813563,K01959.01,Kepler-1026 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,36.515763900,1.0730000e-04,-1.0730000e-04,151.2898900,2.400000e-03,-2.400000e-03,0.7870,0.0050,-0.5620,3.65770,0.08900,-0.08900,8.6130e+02,2.760e+01,-2.760e+01,2.55,1.000e-01,-1.400e-01,425.0,,,7.71,1.14,-1.29,34.70,1,q1_q17_dr25_tce,4847.00,77.00,-77.00,4.540,0.052,-0.021,0.7810,0.0300,-0.0450,283.605260,39.997978,14.254
2534,4846856,K02900.01,,CANDIDATE,CANDIDATE,0.9770,0,0,0,0,46.151253000,3.7460000e-04,-3.7460000e-04,147.8124500,8.160000e-03,-8.160000e-03,0.6880,0.2600,-0.4860,5.34600,0.21100,-0.21100,6.4900e+02,4.350e+01,-4.350e+01,2.08,2.800e-01,-2.300e-01,423.0,,,7.59,3.55,-2.27,17.10,1,q1_q17_dr25_tce,5204.00,168.00,-153.00,4.525,0.095,-0.104,0.7690,0.1050,-0.0860,294.841800,39.918880,15.266
