kepid,segno,period_inj,depth,epoch,MES_expect,MES_scaled,ntransits,BLS_Period,BLS_Tc,BLS_SN,BLS_SR,BLS_SDE,BLS_Depth,BLS_Qtran,BLS_Qingress,BLS_OOTmag,BLS_i1,BLS_i2,BLS_deltaChi2,BLS_fraconenight,BLS_Npointsintransit,BLS_Ntransits,BLS_Npointsbeforetransit,BLS_Npointsaftertransit,BLS_Rednoise,BLS_Whitenoise,BLS_SignaltoPinknoise,detect_distance
12066569 , 5 , 49.2768448 , 1132.9 , 157.02073 , 17.8 , 2.47193966639 , 28.4109099453 , 7.74987043 , 1381.20250027 , 5.15554 , 0.0001 , 5.83441 , 0.00118 , 0.01193 , 0.22341 , 10.00045 , 0.73899 , 0.75092 , -0.0 , 0.45775 , 12.0 , 3.0 , 13.0 , 13.0 , 6e-05 , 0.00062 , 6.45348 , -1
12066569 , 6 , 49.2768448 , 1132.9 , 157.02073 , 17.8 , 2.47193966639 , 28.4109099453 , 1.65049918 , 1441.93628627 , 4.58004 , 9e-05 , 4.94481 , 0.00075 , 0.0161 , 0.23934 , 10.00003 , 0.04008 , 0.05618 , -0.0 , 0.23834 , 22.0 , 18.0 , 22.0 , 23.0 , 0.0 , 0.00062 , 5.69632 , -1
12071754 , 0 , 5.47455167 , 73.2 , 133.55529 , 10.8 , 1.49982856163 , 255.728703352 , 0.53879769 , 938.020892312 , 5.76212 , 4e-05 , 6.49369 , 0.00044 , 0.01307 , 0.19255 , 10.0 , 0.39808 , 0.41115 , -0.0 , 0.28188 , 16.0 , 16.0 , 18.0 , 19.0 , 0.0 , 0.00024 , 7.16913 , -1
12071754 , 1 , 5.47455167 , 73.2 , 133.55529 , 10.8 , 1.49982856163 , 255.728703352 , 1.26198523 , 1307.09776935 , 5.27681 , 4e-05 , 5.80647 , 0.00024 , 0.03634 , 0.15972 , 9.99999 , 0.12638 , 0.16272 , -0.0 , 0.14565 , 49.0 , 23.0 , 48.0 , 48.0 , 0.0 , 0.00025 , 6.9164 , -1
12071754 , 2 , 5.47455167 , 73.2 , 133.55529 , 10.8 , 1.49982856163 , 255.728703352 , 4.17245992 , 1342.12110864 , 5.60176 , 3e-05 , 6.24943 , 0.00043 , 0.01154 , 0.20048 , 9.99999 , 0.9243 , 0.93584 , -0.0 , 0.40551 , 16.0 , 8.0 , 19.0 , 15.0 , 0.0 , 0.00023 , 7.30524 , -1
12071754 , 3 , 5.47455167 , 73.2 , 133.55529 , 10.8 , 1.49982856163 , 255.728703352 , 0.90343943 , 1436.68848492 , 4.61334 , 3e-05 , 5.05259 , 0.00014 , 0.0827 , 0.16902 , 9.99998 , 0.27643 , 0.35912 , -0.0 , 0.0914 , 116.0 , 39.0 , 121.0 , 117.0 , 1e-05 , 0.00024 , 6.05071 , -1
12106934 , 0 , 5.93717724 , 25450.0 , 135.95682 , 56.3 , 7.81855074258 , 235.802291798 , 5.94149059 , 943.400957614 , 11.2055 , 0.00219 , 10.21027 , 0.01568 , 0.02801 , 0.20691 , 9.99957 , 0.68745 , 0.71546 , -7e-05 , 0.24688 , 40.0 , 5.0 , 39.0 , 38.0 , 0.00098 , 0.0068 , 13.50823 , 0.000726234635353
12106934 , 1 , 5.93717724 , 25450.0 , 135.95682 , 56.3 , 7.81855074258 , 235.802291798 , 5.94422773 , 973.091218281 , 8.99962 , 0.00207 , 8.43738 , 0.0165 , 0.02528 , 0.23408 , 9.99974 , 0.44102 , 0.4663 , -6e-05 , 0.35722 , 33.0 , 5.0 , 38.0 , 34.0 , 0.00179 , 0.00694 , 11.38627 , 0.00118681082209
12106934 , 2 , 5.93717724 , 25450.0 , 135.95682 , 56.3 , 7.81855074258 , 235.802291798 , 5.92920459 , 1038.4266566 , 11.09809 , 0.00226 , 9.33513 , 0.01587 , 0.02909 , 0.18303 , 9.99958 , 0.77287 , 0.80196 , -7e-05 , 0.32699 , 36.0 , 5.0 , 35.0 , 40.0 , 0.00121 , 0.00579 , 14.33999 , 0.00134373731003
12106934 , 3 , 5.93717724 , 25450.0 , 135.95682 , 56.3 , 7.81855074258 , 235.802291798 , 5.94970958 , 1311.48813518 , 7.98355 , 0.00243 , 7.40769 , 0.01869 , 0.02535 , 0.24103 , 10.00007 , 0.70094 , 0.72629 , -8e-05 , 0.30821 , 36.0 , 5.0 , 36.0 , 37.0 , 0.00313 , 0.00728 , 10.0891 , 0.00210859919671
12106934 , 4 , 5.93717724 , 25450.0 , 135.95682 , 56.3 , 7.81855074258 , 235.802291798 , 5.93807271 , 1341.20237017 , 11.43056 , 0.00289 , 9.92237 , 0.02082 , 0.03137 , 0.30486 , 9.99942 , 0.35239 , 0.38376 , -0.00013 , 0.27469 , 51.0 , 6.0 , 54.0 , 52.0 , 0.00223 , 0.00709 , 15.45855 , 0.000150812825628
12106934 , 5 , 5.93717724 , 25450.0 , 135.95682 , 56.3 , 7.81855074258 , 235.802291798 , 5.93670665 , 1376.82351074 , 10.92424 , 0.00213 , 9.60636 , 0.01671 , 0.02258 , 0.21457 , 9.99965 , 0.34065 , 0.36322 , -6e-05 , 0.30488 , 31.0 , 5.0 , 32.0 , 32.0 , 0.0015 , 0.00569 , 13.67447 , 7.92647131067e-05
12106934 , 6 , 5.93717724 , 25450.0 , 135.95682 , 56.3 , 7.81855074258 , 235.802291798 , 5.94285884 , 1442.12788285 , 10.68458 , 0.00204 , 9.12725 , 0.01727 , 0.03255 , 0.30574 , 9.99984 , 0.86831 , 0.90085 , -7e-05 , 0.24637 , 44.0 , 5.0 , 45.0 , 44.0 , 0.00196 , 0.00595 , 13.76721 , 0.000956495411586
12156347 , 0 , 5.77957133 , 396.6 , 136.53014 , 18.9 , 2.62469998286 , 242.23249789 , 1.85757807 , 938.048288918 , 4.66622 , 8e-05 , 5.22317 , 0.00031 , 0.079 , 0.22079 , 10.00325 , 0.02661 , 0.10561 , -0.0 , 0.14539 , 117.0 , 17.0 , 113.0 , 116.0 , 0.0 , 0.00051 , 6.48785 , -1
12156347 , 1 , 5.77957133 , 396.6 , 136.53014 , 18.9 , 2.62469998286 , 242.23249789 , 1.14539504 , 970.912143716 , 4.05577 , 7e-05 , 4.42484 , 0.00043 , 0.03537 , 0.23333 , 10.00151 , 0.32713 , 0.3625 , -0.0 , 0.10081 , 49.0 , 26.0 , 47.0 , 51.0 , 0.0 , 0.00054 , 5.51924 , -1
12156347 , 2 , 5.77957133 , 396.6 , 136.53014 , 18.9 , 2.62469998286 , 242.23249789 , 0.95342303 , 1034.53870645 , 5.87611 , 8e-05 , 6.319 , 0.00043 , 0.0523 , 0.21012 , 10.00277 , 0.6213 , 0.6736 , -0.0 , 0.13249 , 73.0 , 30.0 , 64.0 , 72.0 , 8e-05 , 0.00048 , 7.3042 , -1
12156347 , 3 , 5.77957133 , 396.6 , 136.53014 , 18.9 , 2.62469998286 , 242.23249789 , 9.81826215 , 1310.8691921 , 4.83274 , 8e-05 , 5.23685 , 0.00086 , 0.01276 , 0.16835 , 10.00046 , 0.388 , 0.40075 , -0.0 , 0.47999 , 17.0 , 3.0 , 17.0 , 16.0 , 4e-05 , 0.00054 , 6.42053 , -1
12156347 , 4 , 5.77957133 , 396.6 , 136.53014 , 18.9 , 2.62469998286 , 242.23249789 , 12.57374576 , 1346.00893418 , 5.40922 , 9e-05 , 5.81864 , 0.0007 , 0.02508 , 0.20612 , 10.00023 , 0.58743 , 0.61251 , -0.0 , 0.59415 , 41.0 , 3.0 , 42.0 , 31.0 , 2e-05 , 0.00055 , 8.03388 , -1
12156347 , 5 , 5.77957133 , 396.6 , 136.53014 , 18.9 , 2.62469998286 , 242.23249789 , 13.6512747 , 1375.02771661 , 4.26603 , 7e-05 , 4.70782 , 0.00043 , 0.02205 , 0.00655 , 10.00008 , 0.0 , 0.02205 , -0.0 , 0.60026 , 39.0 , 3.0 , 30.0 , 44.0 , 0.0 , 0.0005 , 5.42528 , -1
12156347 , 6 , 5.77957133 , 396.6 , 136.53014 , 18.9 , 2.62469998286 , 242.23249789 , 5.77722091 , 1442.71046779 , 4.60344 , 7e-05 , 5.06893 , 0.00051 , 0.02084 , 0.25593 , 10.00299 , 0.43093 , 0.45177 , -0.0 , 0.34547 , 29.0 , 5.0 , 28.0 , 30.0 , 0.0 , 0.00049 , 5.5795 , 0.000406759929778
12208631 , 0 , 53.3580444 , 736.1 , 138.38498 , 19.7 , 2.73579839483 , 26.2378431545 , 3.47236082 , 942.151973663 , 4.19624 , 6e-05 , 4.67904 , 0.00038 , 0.0267 , 0.24899 , 9.99999 , 0.99198 , 1.01868 , -0.0 , 0.23051 , 37.0 , 9.0 , 39.0 , 42.0 , 0.0 , 0.00043 , 5.3476 , -1
12208631 , 1 , 53.3580444 , 736.1 , 138.38498 , 19.7 , 2.73579839483 , 26.2378431545 , 0.6057097 , 970.8941307 , 4.61718 , 6e-05 , 5.06395 , 0.00066 , 0.01077 , 0.22225 , 10.0 , 0.44816 , 0.45893 , -0.0 , 0.19736 , 14.0 , 14.0 , 17.0 , 14.0 , 0.0 , 0.00043 , 5.76472 , -1
12208631 , 2 , 53.3580444 , 736.1 , 138.38498 , 19.7 , 2.73579839483 , 26.2378431545 , 10.44621452 , 1035.01287546 , 4.81 , 7e-05 , 5.15774 , 0.00047 , 0.02441 , 0.15311 , 9.99992 , 0.14899 , 0.17341 , -0.0 , 0.35293 , 35.0 , 3.0 , 34.0 , 32.0 , 0.0 , 0.00042 , 6.66717 , -1
12208631 , 3 , 53.3580444 , 736.1 , 138.38498 , 19.7 , 2.73579839483 , 26.2378431545 , 9.00932474 , 1312.26619794 , 4.54281 , 6e-05 , 4.94922 , 0.00048 , 0.02462 , 0.20266 , 9.99997 , 0.6179 , 0.64252 , -0.0 , 0.62739 , 32.0 , 3.0 , 32.0 , 32.0 , 0.0 , 0.00043 , 6.34693 , -1
12208631 , 4 , 53.3580444 , 736.1 , 138.38498 , 19.7 , 2.73579839483 , 26.2378431545 , 0.79973608 , 1338.42268565 , 4.6395 , 6e-05 , 5.07294 , 0.0003 , 0.04612 , 0.16419 , 9.99996 , 0.58826 , 0.63438 , -0.0 , 0.19976 , 74.0 , 42.0 , 71.0 , 72.0 , 3e-05 , 0.00042 , 6.11619 , -1
12208631 , 5 , 53.3580444 , 736.1 , 138.38498 , 19.7 , 2.73579839483 , 26.2378431545 , 1.35955257 , 1375.24891514 , 4.62648 , 6e-05 , 5.09362 , 0.00021 , 0.11321 , 0.17148 , 10.00001 , 0.367 , 0.48021 , -0.0 , 0.13489 , 160.0 , 22.0 , 160.0 , 158.0 , 0.0 , 0.00039 , 6.66644 , -1
12208631 , 6 , 53.3580444 , 736.1 , 138.38498 , 19.7 , 2.73579839483 , 26.2378431545 , 0.9615404 , 1438.00734751 , 4.56437 , 5e-05 , 4.94276 , 0.00048 , 0.01091 , 0.2497 , 9.99996 , 0.68751 , 0.69841 , -0.0 , 0.19986 , 18.0 , 18.0 , 15.0 , 18.0 , 0.0 , 0.00038 , 5.35188 , -1
12208631 , 0 , 0.912351255 , 111.8 , 131.59612 , 9.1 , 1.26374443619 , 1534.49671092 , 3.47236082 , 942.151973663 , 4.19624 , 6e-05 , 4.67904 , 0.00038 , 0.0267 , 0.24899 , 9.99999 , 0.99198 , 1.01868 , -0.0 , 0.23051 , 37.0 , 9.0 , 39.0 , 42.0 , 0.0 , 0.00043 , 5.3476 , -1
12208631 , 1 , 0.912351255 , 111.8 , 131.59612 , 9.1 , 1.26374443619 , 1534.49671092 , 0.6057097 , 970.8941307 , 4.61718 , 6e-05 , 5.06395 , 0.00066 , 0.01077 , 0.22225 , 10.0 , 0.44816 , 0.45893 , -0.0 , 0.19736 , 14.0 , 14.0 , 17.0 , 14.0 , 0.0 , 0.00043 , 5.76472 , -1
12208631 , 2 , 0.912351255 , 111.8 , 131.59612 , 9.1 , 1.26374443619 , 1534.49671092 , 10.44621452 , 1035.01287546 , 4.81 , 7e-05 , 5.15774 , 0.00047 , 0.02441 , 0.15311 , 9.99992 , 0.14899 , 0.17341 , -0.0 , 0.35293 , 35.0 , 3.0 , 34.0 , 32.0 , 0.0 , 0.00042 , 6.66717 , -1
12208631 , 3 , 0.912351255 , 111.8 , 131.59612 , 9.1 , 1.26374443619 , 1534.49671092 , 9.00932474 , 1312.26619794 , 4.54281 , 6e-05 , 4.94922 , 0.00048 , 0.02462 , 0.20266 , 9.99997 , 0.6179 , 0.64252 , -0.0 , 0.62739 , 32.0 , 3.0 , 32.0 , 32.0 , 0.0 , 0.00043 , 6.34693 , -1
12208631 , 4 , 0.912351255 , 111.8 , 131.59612 , 9.1 , 1.26374443619 , 1534.49671092 , 0.79973608 , 1338.42268565 , 4.6395 , 6e-05 , 5.07294 , 0.0003 , 0.04612 , 0.16419 , 9.99996 , 0.58826 , 0.63438 , -0.0 , 0.19976 , 74.0 , 42.0 , 71.0 , 72.0 , 3e-05 , 0.00042 , 6.11619 , -1
12208631 , 5 , 0.912351255 , 111.8 , 131.59612 , 9.1 , 1.26374443619 , 1534.49671092 , 1.35955257 , 1375.24891514 , 4.62648 , 6e-05 , 5.09362 , 0.00021 , 0.11321 , 0.17148 , 10.00001 , 0.367 , 0.48021 , -0.0 , 0.13489 , 160.0 , 22.0 , 160.0 , 158.0 , 0.0 , 0.00039 , 6.66644 , -1
12208631 , 6 , 0.912351255 , 111.8 , 131.59612 , 9.1 , 1.26374443619 , 1534.49671092 , 0.9615404 , 1438.00734751 , 4.56437 , 5e-05 , 4.94276 , 0.00048 , 0.01091 , 0.2497 , 9.99996 , 0.68751 , 0.69841 , -0.0 , 0.19986 , 18.0 , 18.0 , 15.0 , 18.0 , 0.0 , 0.00038 , 5.35188 , -1
12352520 , 0 , 4.5770016 , 710.0 , 132.09921 , 18.0 , 2.49971426939 , 305.877105221 , 15.4446064 , 938.804144041 , 5.08861 , 0.00012 , 5.49066 , 0.00121 , 0.01588 , 0.24231 , 10.00014 , 0.0 , 0.01588 , -0.0 , 0.61923 , 22.0 , 2.0 , 12.0 , 24.0 , 0.0 , 0.0008 , 7.06933 , -1
12352520 , 1 , 4.5770016 , 710.0 , 132.09921 , 18.0 , 2.49971426939 , 305.877105221 , 4.58622914 , 974.241756955 , 5.64476 , 0.00013 , 6.22003 , 0.00118 , 0.0185 , 0.20664 , 9.99984 , 0.84298 , 0.86148 , -0.0 , 0.24295 , 23.0 , 6.0 , 23.0 , 24.0 , 0.00012 , 0.00076 , 7.1719 , 0.0020140363725
12352520 , 2 , 4.5770016 , 710.0 , 132.09921 , 18.0 , 2.49971426939 , 305.877105221 , 4.58053083 , 1035.47717975 , 4.46311 , 9e-05 , 4.77618 , 0.00074 , 0.01768 , 0.21349 , 10.00006 , 0.29514 , 0.31281 , -0.0 , 0.33208 , 24.0 , 7.0 , 27.0 , 28.0 , 5e-05 , 0.00061 , 5.88387 , 0.000770781873169
12352520 , 3 , 4.5770016 , 710.0 , 132.09921 , 18.0 , 2.49971426939 , 305.877105221 , 0.89033273 , 1306.65855184 , 4.69091 , 0.00012 , 5.15571 , 0.00123 , 0.01087 , 0.22808 , 9.99997 , 0.07337 , 0.08424 , -0.0 , 0.1834 , 14.0 , 14.0 , 14.0 , 20.0 , 0.0 , 0.00079 , 5.83067 , -1
12352520 , 4 , 4.5770016 , 710.0 , 132.09921 , 18.0 , 2.49971426939 , 305.877105221 , 1.61830974 , 1340.44054104 , 5.0861 , 0.00012 , 5.4806 , 0.00067 , 0.0447 , 0.15307 , 9.99987 , 0.50396 , 0.54866 , -0.0 , 0.21079 , 67.0 , 20.0 , 64.0 , 61.0 , 0.00015 , 0.00082 , 6.38611 , -1
12352520 , 5 , 4.5770016 , 710.0 , 132.09921 , 18.0 , 2.49971426939 , 305.877105221 , 12.83323842 , 1375.1583357 , 4.61744 , 9e-05 , 5.02926 , 0.00056 , 0.0279 , 0.20923 , 10.00026 , 0.0 , 0.0279 , -0.0 , 0.57012 , 49.0 , 3.0 , 35.0 , 53.0 , 0.0 , 0.00063 , 6.24418 , -1
12352520 , 6 , 4.5770016 , 710.0 , 132.09921 , 18.0 , 2.49971426939 , 305.877105221 , 2.02078397 , 1438.23028481 , 4.63734 , 9e-05 , 5.18464 , 0.00058 , 0.02797 , 0.11883 , 10.00051 , 0.18345 , 0.21142 , -0.0 , 0.23013 , 45.0 , 17.0 , 45.0 , 46.0 , 0.0 , 0.00064 , 6.10279 , -1
12557548 , 0 , 0.65355361 , 4595.9 , 132.058957 , 217.4 , 30.1909934536 , 2142.13490459 , 0.65319093 , 939.856894459 , 17.3114 , 0.00084 , 10.60017 , 0.00361 , 0.08104 , 0.21256 , 10.00009 , 0.47639 , 0.55743 , -1e-05 , 0.13413 , 109.0 , 45.0 , 113.0 , 115.0 , 0.00023 , 0.00087 , 40.05431 , 0.000555089367353
12557548 , 1 , 0.65355361 , 4595.9 , 132.058957 , 217.4 , 30.1909934536 , 2142.13490459 , 0.65329841 , 971.228461894 , 17.10578 , 0.00101 , 10.49963 , 0.00545 , 0.11403 , 0.47718 , 10.00251 , 0.50003 , 0.61407 , -1e-05 , 0.10739 , 160.0 , 45.0 , 151.0 , 151.0 , 0.00025 , 0.00091 , 67.34786 , 0.000390556843613
12557548 , 2 , 0.65355361 , 4595.9 , 132.058957 , 217.4 , 30.1909934536 , 2142.13490459 , 0.65425906 , 1033.94914896 , 16.15119 , 0.00079 , 9.95464 , 0.00298 , 0.09235 , 0.09977 , 10.00075 , 0.43333 , 0.52568 , -1e-05 , 0.17541 , 121.0 , 45.0 , 129.0 , 126.0 , 0.00023 , 0.00085 , 35.33069 , 0.00107882423253
12557548 , 3 , 0.65355361 , 4595.9 , 132.058957 , 217.4 , 30.1909934536 , 2142.13490459 , 0.65357142 , 1307.80079634 , 17.82304 , 0.00109 , 10.52215 , 0.00599 , 0.09697 , 0.44157 , 10.00109 , 0.96248 , 1.05945 , -2e-05 , 0.12755 , 129.0 , 45.0 , 129.0 , 133.0 , 0.00022 , 0.00087 , 72.14009 , 2.72506448752e-05
12557548 , 4 , 0.65355361 , 4595.9 , 132.058957 , 217.4 , 30.1909934536 , 2142.13490459 , 0.65348866 , 1337.86835497 , 19.86343 , 0.00106 , 11.22446 , 0.00498 , 0.10916 , 0.37314 , 9.9991 , 0.22063 , 0.32979 , -2e-05 , 0.1047 , 175.0 , 52.0 , 172.0 , 178.0 , 0.00012 , 0.00083 , 76.61313 , 9.93846970229e-05
12557548 , 5 , 0.65355361 , 4595.9 , 132.058957 , 217.4 , 30.1909934536 , 2142.13490459 , 0.65136089 , 1374.51257615 , 9.01237 , 0.00052 , 5.36624 , 0.0022 , 0.22181 , 0.45655 , 9.99945 , 0.4899 , 0.71171 , -0.0 , 0.11588 , 306.0 , 46.0 , 312.0 , 311.0 , 0.00013 , 0.00111 , 33.06276 , 0.00336071060594
12557548 , 6 , 0.65355361 , 4595.9 , 132.058957 , 217.4 , 30.1909934536 , 2142.13490459 , 0.65359625 , 1440.47282361 , 19.18877 , 0.00114 , 11.14073 , 0.0058 , 0.08936 , 0.32262 , 10.00005 , 0.6203 , 0.70967 , -2e-05 , 0.12672 , 137.0 , 47.0 , 133.0 , 132.0 , 0.00033 , 0.00089 , 64.39997 , 6.52411805331e-05
12557713 , 0 , 7.214721393 , 46802.0 , 132.498654 , 582.0 , 80.8240947101 , 194.047687186 , 7.21672493 , 940.544502294 , 13.71042 , 0.00333 , 11.20678 , 0.04476 , 0.01322 , 0.38132 , 9.99497 , 0.3733 , 0.38652 , -0.00016 , 0.26924 , 18.0 , 4.0 , 16.0 , 19.0 , 0.00044 , 0.00097 , 141.00522 , 0.000277662675682
12557713 , 1 , 7.214721393 , 46802.0 , 132.498654 , 582.0 , 80.8240947101 , 194.047687186 , 7.21168304 , 976.625814776 , 13.91321 , 0.00326 , 11.44781 , 0.0437 , 0.01343 , 0.4102 , 9.99627 , 0.863 , 0.87643 , -0.00015 , 0.27656 , 20.0 , 4.0 , 20.0 , 16.0 , 0.00039 , 0.001 , 146.7925 , 0.00042122110386
12557713 , 2 , 7.214721393 , 46802.0 , 132.498654 , 582.0 , 80.8240947101 , 194.047687186 , 7.21269086 , 1034.34151676 , 13.66635 , 0.0035 , 10.9903 , 0.04277 , 0.01079 , 0.23712 , 10.00245 , 0.03301 , 0.0438 , -0.00017 , 0.23159 , 18.0 , 5.0 , 19.0 , 14.0 , 0.00041 , 0.00098 , 145.30532 , 0.000281482633807
12557713 , 3 , 7.214721393 , 46802.0 , 132.498654 , 582.0 , 80.8240947101 , 194.047687186 , 7.20866129 , 1308.50676713 , 13.18303 , 0.00313 , 11.10571 , 0.04284 , 0.01337 , 0.36417 , 9.99924 , 0.30763 , 0.321 , -0.00014 , 0.28003 , 18.0 , 4.0 , 19.0 , 17.0 , 0.0004 , 0.00121 , 122.46914 , 0.0008403164685
12557713 , 4 , 7.214721393 , 46802.0 , 132.498654 , 582.0 , 80.8240947101 , 194.047687186 , 7.20966826 , 1344.57947247 , 14.04684 , 0.00318 , 11.41316 , 0.0465 , 0.014 , 0.42856 , 10.00167 , 0.62853 , 0.64253 , -0.00015 , 0.27179 , 18.0 , 4.0 , 18.0 , 18.0 , 0.00049 , 0.0012 , 123.99101 , 0.000700637340166
12557713 , 5 , 7.214721393 , 46802.0 , 132.498654 , 582.0 , 80.8240947101 , 194.047687186 , 7.20966826 , 1380.65339666 , 13.70717 , 0.00327 , 11.16709 , 0.0425 , 0.01339 , 0.37518 , 10.00012 , 0.95318 , 0.96657 , -0.00015 , 0.25682 , 18.0 , 4.0 , 18.0 , 18.0 , 0.00038 , 0.00106 , 134.80661 , 0.000700637340166
12557713 , 6 , 7.214721393 , 46802.0 , 132.498654 , 582.0 , 80.8240947101 , 194.047687186 , 7.22076351 , 1438.35095717 , 14.58452 , 0.0032 , 11.87109 , 0.04117 , 0.01388 , 0.38295 , 9.99987 , 0.11311 , 0.12699 , -0.00016 , 0.23739 , 23.0 , 5.0 , 23.0 , 23.0 , 0.00035 , 0.00137 , 127.06034 , 0.000837120060823
1429589 , 0 , 38.168652 , 90.6 , 144.4713 , 8.3 , 1.15264602422 , 36.6793147424 , 1.5508169 , 938.669379685 , 5.17163 , 2e-05 , 5.70913 , 0.0001 , 0.0463 , 0.01172 , 9.99998 , 0.46885 , 0.51515 , -0.0 , 0.14472 , 66.0 , 20.0 , 63.0 , 65.0 , 0.0 , 0.00015 , 5.61401 , -1
1429589 , 1 , 38.168652 , 90.6 , 144.4713 , 8.3 , 1.15264602422 , 36.6793147424 , 1.40630241 , 970.601452918 , 5.05643 , 2e-05 , 5.47797 , 0.0003 , 0.00819 , 0.24946 , 9.99999 , 0.30201 , 0.3102 , -0.0 , 0.22326 , 10.0 , 10.0 , 11.0 , 12.0 , 0.0 , 0.00015 , 6.41236 , -1
1429589 , 2 , 38.168652 , 90.6 , 144.4713 , 8.3 , 1.15264602422 , 36.6793147424 , 1.686306 , 1306.72936533 , 4.59685 , 2e-05 , 5.13887 , 0.00015 , 0.02459 , 0.18909 , 10.0 , 0.10685 , 0.13144 , -0.0 , 0.20234 , 34.0 , 18.0 , 34.0 , 36.0 , 0.0 , 0.00015 , 5.78429 , -1
1429589 , 3 , 38.168652 , 90.6 , 144.4713 , 8.3 , 1.15264602422 , 36.6793147424 , 1.00817703 , 1342.14978395 , 4.6881 , 2e-05 , 5.02263 , 0.00025 , 0.01107 , 0.09952 , 9.99998 , 0.0 , 0.01107 , -0.0 , 0.21929 , 13.0 , 13.0 , 16.0 , 15.0 , 0.0 , 0.00015 , 5.83664 , -1
1429589 , 4 , 38.168652 , 90.6 , 144.4713 , 8.3 , 1.15264602422 , 36.6793147424 , 1.26356091 , 1374.55895636 , 5.24955 , 2e-05 , 5.84494 , 0.00018 , 0.02596 , 0.15033 , 10.0 , 0.7857 , 0.81166 , -0.0 , 0.26641 , 31.0 , 22.0 , 35.0 , 36.0 , 0.0 , 0.00015 , 6.95782 , -1
1429589 , 5 , 38.168652 , 90.6 , 144.4713 , 8.3 , 1.15264602422 , 36.6793147424 , 0.93868396 , 1437.11917438 , 4.50679 , 2e-05 , 4.92374 , 0.00013 , 0.02955 , 0.03749 , 9.99999 , 0.11967 , 0.14923 , -0.0 , 0.07172 , 42.0 , 34.0 , 46.0 , 48.0 , 3e-05 , 0.00015 , 5.50457 , -1
1429589 , 6 , 38.168652 , 90.6 , 144.4713 , 8.3 , 1.15264602422 , 36.6793147424 , 0.72889819 , 1526.64371014 , 4.92179 , 2e-05 , 5.37677 , 0.00012 , 0.03999 , 0.20311 , 10.0 , 0.24667 , 0.28666 , -0.0 , 0.09662 , 59.0 , 41.0 , 56.0 , 62.0 , 3e-05 , 0.00014 , 6.41891 , -1
1722276 , 0 , 569.934135 , 18904.0 , 248.94045 , 66.7 , 9.26283009822 , 2.45642419716 , 5.2383609 , 943.036513259 , 4.21561 , 6e-05 , 4.67481 , 0.00028 , 0.05652 , 0.16809 , 9.99992 , 0.64292 , 0.69944 , -0.0 , 0.2674 , 75.0 , 6.0 , 82.0 , 70.0 , 0.0 , 0.00042 , 5.7637 , -1
1722276 , 1 , 569.934135 , 18904.0 , 248.94045 , 66.7 , 9.26283009822 , 2.45642419716 , 1.01679702 , 970.361104516 , 4.21415 , 6e-05 , 4.57076 , 0.00021 , 0.08315 , 0.27482 , 10.00013 , 0.04491 , 0.12806 , -0.0 , 0.09236 , 116.0 , 30.0 , 119.0 , 119.0 , 5e-05 , 0.0004 , 5.41587 , -1
1722276 , 2 , 569.934135 , 18904.0 , 248.94045 , 66.7 , 9.26283009822 , 2.45642419716 , 9.36572345 , 1035.25851837 , 4.46404 , 6e-05 , 4.8182 , 0.0005 , 0.02127 , 0.18211 , 9.99997 , 0.22157 , 0.24284 , -0.0 , 0.54934 , 28.0 , 3.0 , 34.0 , 27.0 , 7e-05 , 0.00037 , 6.16274 , -1
1722276 , 3 , 569.934135 , 18904.0 , 248.94045 , 66.7 , 9.26283009822 , 2.45642419716 , 2.10141532 , 1306.5290612 , 7.52728 , 0.00012 , 5.85886 , 0.00041 , 0.22045 , 0.39094 , 9.99992 , -0.04186 , 0.17859 , -0.0 , 0.08953 , 323.0 , 15.0 , 306.0 , 306.0 , 6e-05 , 0.00044 , 14.37989 , -1
1722276 , 4 , 569.934135 , 18904.0 , 248.94045 , 66.7 , 9.26283009822 , 2.45642419716 , 1.04754665 , 1342.26501644 , 6.08856 , 9e-05 , 5.90891 , 0.00051 , 0.96291 , 5.11737 , 9.99985 , -0.32714 , 0.63577 , -0.0 , 0.06669 , 1309.0 , 28.0 , 0.0 , 50.0 , 0.0 , 0.00044 , 42.04422 , -1
1722276 , 5 , 569.934135 , 18904.0 , 248.94045 , 66.7 , 9.26283009822 , 2.45642419716 , 15.42614179 , 1388.79947527 , 5.41622 , 0.00031 , 4.80403 , 0.00412 , 0.00894 , 0.25507 , 9.99999 , 0.94435 , 0.95329 , -0.0 , 0.99801 , 13.0 , 2.0 , 12.0 , 7.0 , 0.0002 , 0.0005 , 20.74272 , -1
1722276 , 6 , 569.934135 , 18904.0 , 248.94045 , 66.7 , 9.26283009822 , 2.45642419716 , 1.0429953 , 1437.73410266 , 7.01128 , 8e-05 , 6.03667 , 0.00023 , 0.55751 , 0.03101 , 9.99971 , 0.29463 , 0.85214 , -0.0 , 0.04972 , 851.0 , 33.0 , 0.0 , 699.0 , 0.0 , 0.00034 , 19.48167 , -1
1722276 , 7 , 569.934135 , 18904.0 , 248.94045 , 66.7 , 9.26283009822 , 2.45642419716 , 3.15059813 , 1528.8383933 , 6.01925 , 7e-05 , 6.02919 , 0.00033 , 0.08034 , 0.19087 , 10.0 , 0.71164 , 0.79198 , -0.0 , 0.15431 , 113.0 , 10.0 , 119.0 , 114.0 , 6e-05 , 0.00037 , 8.15512 , -1
